,U04.ctl.rep1,U04.ctl.rep2,U04.ctl.rep3,U04mrr1.ctl.rep1,U04mrr1.ctl.rep2,U04mrr1.ctl.rep3,U04.anc.ctl.rep1,U04.anc.ctl.rep2,U04.anc.ctl.rep3,U04.L1Q1.ctl.rep1,U04.L1Q1.ctl.rep2,U04.L1Q1.ctl.rep3,U04.Y813C.ctl.rep1,U04.Y813C.ctl.rep2,U04.Y813C.ctl.rep3,U04.Y8P1.ctl.rep1,U04.Y8P1.ctl.rep2,U04.Y8P1.ctl.rep3,U04.dia.rep1,U04.dia.rep2,U04.dia.rep3,U04mrr1.dia.rep1,U04mrr1.dia.rep2,U04mrr1.dia.rep3,U04.anc.dia.rep1,U04.anc.dia.rep2,U04.anc.dia.rep3,U04.L1Q1.dia.rep1,U04.L1Q1.dia.rep2,U04.L1Q1.dia.rep3,U04.Y813C.dia.rep1,U04.Y813C.dia.rep2,U04.Y813C.dia.rep3,U04.Y8P1.dia.rep1,U04.Y8P1.dia.rep2,U04.Y8P1.dia.rep3,U04.H2O2.rep1,U04.H2O2.rep2,U04.H2O2.rep3,U04mrr1.H2O2.rep1,U04mrr1.H2O2.rep2,U04mrr1.H2O2.rep3,U04.anc.H2O2.rep1,U04.anc.H2O2.rep2,U04.anc.H2O2.rep3,U04.L1Q1.H2O2.rep1,U04.L1Q1.H2O2.rep2,U04.L1Q1.H2O2.rep3,U04.Y813C.H2O2.rep1,U04.Y813C.H2O2.rep2,U04.Y813C.H2O2.rep3,U04.Y8P1.H2O2.rep1,U04.Y8P1.H2O2.rep2,U04.Y8P1.H2O2.rep3
CLUG_05569,44.57669851,46.44694581,45.90815805,37.16956036,44.52696524,41.95941909,42.85774927,51.52132416,50.8956966,53.25753011,50.6582699,56.74997612,46.88539945,49.53392226,48.36069692,47.80006926,44.86647735,47.6818893,48.59412372,38.62279105,45.29529688,44.78616956,40.94263807,40.50933176,40.51788842,47.4623708,49.6871439,44.07623309,38.07379001,43.83657254,39.50614314,36.9996864,49.03097407,40.56147238,36.48912903,41.07683361,47.63173255,41.77254785,45.59819237,37.56608101,42.0919811,44.10320037,40.45971757,62.58764849,40.5602556,38.47271071,45.93537603,38.32997659,49.52491282,44.01761669,46.15243172,38.92933196,44.40165325,44.91257466
CLUG_05570,119.2897566,114.0550484,104.401178,105.3137544,104.0242033,119.1647502,113.7279431,113.2891862,114.0924679,119.6307206,106.0245574,109.3164604,116.5521058,112.4808306,108.3130042,114.3847271,111.7052364,110.9872062,107.9483748,101.5907537,100.4433472,112.401087,115.5742972,118.3040692,94.05938384,98.20933473,107.0926791,106.6507816,92.50520832,93.80413424,92.48028963,106.5590968,105.5439474,104.5071388,105.5057102,106.1797397,92.21851417,89.19548865,101.4927508,104.8039217,110.7784412,98.89808567,99.33558244,63.42587593,91.00707351,90.73257031,84.66520289,91.46465314,99.61474859,93.22985895,87.35996005,88.94613188,87.82529651,94.90222298
CLUG_05571,33.48484395,31.20373965,34.7413088,31.57901673,34.16293023,34.46266955,31.1105951,36.51231096,34.13548231,32.39170675,35.21597201,37.28764457,34.09847233,38.94472273,35.27339492,36.73057954,41.02516936,40.17452801,39.74305118,34.96186298,38.17941943,33.28466298,32.88306365,33.64096755,31.17772583,30.54671615,28.94396732,30.37377721,32.15120045,32.18769312,30.82676321,36.0130281,34.06697549,34.49890356,35.02956387,37.4600055,41.32433418,40.76354911,38.24364521,35.66055517,44.00525297,45.17236886,38.22745729,41.35255347,35.99722685,35.58397475,38.72982685,34.88230674,45.5704521,45.38462342,42.52616923,42.87154279,44.01044925,50.38019244
CLUG_05572,18.62594445,16.31919718,16.48439652,18.28258863,14.39449307,17.56701013,13.42531905,12.69993425,15.53010682,11.72460551,15.06565648,15.09694878,17.63714086,16.47208816,16.82653114,17.27511275,18.13097372,17.24664081,18.74344772,18.85377951,18.20022503,16.20666836,17.40868075,14.43758191,15.12843237,14.45220979,13.50718475,16.89969559,10.99909489,14.714374,16.3112485,18.25317863,17.67025364,17.03293146,20.22540295,14.9840022,25.2295935,24.41776952,21.01299188,44.0993125,26.40315178,22.71983049,16.46291956,17.88218528,20.787131,21.40290732,24.5439019,24.13368897,20.71384186,19.95829825,18.46097269,21.92854775,24.05904559,22.26101527
CLUG_05573,0.209280275,0,0.709006302,0.604383095,0.575779723,0.223783568,0.516358425,0,0,0.397444255,0.564962118,0.363781898,0.440928521,0.352973318,0.373922914,0.335439083,0,1.014508283,0.347100884,0.366092806,0.273687594,0.174265251,0.161191488,0.280341396,0.394654757,0.164229657,0,0.228374265,0,0,0.299288963,0,0.318382948,0.43304063,1.042546544,0.516689731,0,0.201799748,0.210129919,3.811051697,0,0.534584247,0.837097605,0.279409145,0.507003195,0.26261236,1.351040472,0.811216436,0.376615307,0.820204038,0.659320453,1.231940885,0.391203993,0.976360319
CLUG_05574,1538.628579,1339.788155,1346.048464,1508.238014,1446.550591,1494.762346,1883.675534,1825.326913,1782.579488,1849.904283,1661.93023,1687.038553,2002.844321,1897.466899,1800.937396,5061.440316,4913.493879,5238.312068,1373.131096,1386.75955,1418.112271,1400.221293,1418.64629,1441.094947,1823.699634,1630.143573,1664.76052,1739.2984,1685.963827,1849.106333,1789.897644,1810.271323,2012.976192,4257.078091,4228.77729,4543.252805,1750.629294,1710.656464,1877.720954,1330.32926,1615.566765,1788.986182,2928.865003,3026.559859,2252.108192,2499.938359,2363.645305,2769.087304,3131.556274,3709.23606,2839.693192,6000.291273,6459.75594,6410.196036
CLUG_05575,17.16098252,18.82984289,18.96591858,17.98039708,15.16219937,19.69295403,16.00711117,15.29764807,15.83763368,18.87860209,14.68901506,16.91585827,16.02040295,15.76614153,12.46409714,14.59160009,13.82870877,12.57990271,16.31374153,18.48768671,18.74760022,21.4346259,16.92510629,20.18458053,17.49636091,19.21486984,17.60758012,17.35644412,20.87007749,18.08641804,16.61053746,15.04653914,14.48642416,19.05378774,15.22117954,18.85917518,24.79460051,19.37277582,20.1724722,19.32747646,26.40315178,18.17586439,17.02098463,17.04395785,18.75911822,17.98894665,20.26560707,18.86078213,17.51261176,21.87210767,17.14233178,17.00078421,23.8634436,23.04210352
CLUG_05576,139.3806629,118.0003488,119.822065,131.1511317,124.1764936,128.3398765,140.1913124,124.6902635,138.6946173,124.4000517,130.6945699,130.5977015,125.5176524,130.7177854,125.5134582,137.8654629,127.9923823,128.4367486,119.402704,122.0919508,126.169981,131.2217342,127.6636589,119.4254348,118.133324,119.7234198,119.1526655,115.1006294,126.3485772,113.729849,123.0077639,129.2522378,133.2432639,116.6322765,114.0545919,118.3219484,116.5781217,119.6672506,119.9841836,122.7703082,139.286192,124.2908374,141.888044,167.0866687,139.9328818,128.9426687,130.3754055,134.2563201,114.3027455,114.0083612,132.5234111,128.121852,131.2489398,130.8322827
CLUG_05577,405.375892,401.7033151,402.5383279,431.2273385,388.4593864,400.4606958,415.7976217,399.3263416,408.3956802,398.6365873,387.3756921,404.5254708,388.3110512,388.2706496,391.9958552,381.7296759,382.7479284,363.1939653,395.0008057,410.0239429,418.8788633,398.5446295,425.0619551,413.9240716,413.9928405,425.0263517,419.6875261,408.7899339,399.351753,414.4548676,402.992589,393.4299988,376.4878366,380.4983673,399.5038355,403.7930248,260.1258088,275.8602556,273.3790243,291.0010189,268.2407159,273.3061962,266.8946197,207.6009948,273.7817253,250.6634974,229.9020536,261.6173006,282.8380952,234.8517561,314.4958562,261.6642439,253.1089837,273.5761613
CLUG_05578,114.26703,125.7116178,143.219273,148.2249541,135.3082349,133.7106822,136.4477138,141.4310859,138.6946173,141.4901546,136.5325118,136.7819937,133.1604135,136.7183318,129.6266103,139.8780974,136.2896076,128.233847,122.8737128,132.8916886,126.8542,134.8813044,132.4994035,140.4510395,128.9205541,137.1317634,119.1526655,143.6474125,159.909918,135.1883111,126.5992314,134.1855294,124.8061158,129.3348016,141.5778206,130.2058122,122.4505271,134.8022317,124.6070418,158.4308634,165.4980166,144.8723309,174.3953343,149.4838926,168.832064,168.4658288,155.1444808,151.6974735,134.0750491,120.0231908,121.9742838,154.9781633,135.9433877,138.6431653
CLUG_05579,25.53219351,31.921067,27.11949105,24.93080268,28.21320643,29.20375569,26.46336928,34.203232,33.67419201,35.76998291,33.52108566,27.82931521,30.13011563,30.59102088,30.16311509,29.68635881,31.1914209,30.8410518,28.28872202,25.80954283,20.66341338,26.13978768,28.53089346,29.716188,22.88997593,25.94828577,26.77316977,25.34954338,18.33182482,19.92571479,19.45378261,24.6664576,23.87872114,27.13721284,27.73173806,22.99269303,35.0169358,35.11315617,36.9828657,46.00483834,53.57161231,51.58737982,48.13311228,43.86723577,55.51684986,37.94748599,50.66401769,47.86176971,39.73291484,31.98795747,29.33976017,32.27685118,40.09840932,36.12533179
CLUG_05580,64.24904432,65.2767887,70.19162389,67.69090667,62.56806323,61.20480598,60.54302532,67.1076071,64.58064221,64.38596924,63.65239861,62.38859554,64.52254031,67.88853479,65.43651,60.88219348,56.69770597,59.45018538,70.46147939,70.28981877,66.09555406,63.78108194,71.40782939,62.65630206,63.40786435,58.79421711,58.61153382,65.54341397,65.4305132,59.77714437,64.64641605,68.57275213,61.12952611,64.37870706,61.51024608,54.25242175,70.03387161,69.01551384,75.016381,64.51566087,56.25019292,62.54635688,54.27182805,38.27905287,58.30536743,57.5121068,59.44578075,55.16271764,72.87506182,51.67285437,65.27272486,62.08982059,58.876201,55.06672197
CLUG_05581,37.87972972,28.33443026,35.80481825,20.09573792,25.52623439,30.32267353,25.43065243,25.68850336,26.44731062,25.63515442,27.49482307,25.64662382,30.27709181,36.12093619,31.65880674,25.15793119,29.6548977,32.05846174,31.9332813,35.32795579,31.47407336,28.05670544,25.79063815,24.24953078,27.88893619,27.09789336,31.11476487,26.71978897,26.51063897,29.12219854,29.47996288,29.10641997,39.63867709,35.65367857,29.81683115,31.77641846,66.77142417,53.88053274,63.45923546,37.83829899,40.94401798,46.90976766,47.71456348,53.08773756,44.61628117,41.23014049,48.18711015,48.67298615,60.44675671,71.08434993,58.34986011,42.13237826,51.44332513,52.13764102
CLUG_05583,44.99525905,34.96970823,40.41335921,33.24107024,31.09210504,35.24591204,33.1760288,34.78050174,33.82795544,31.79554037,33.89772707,31.64902514,46.44447093,40.59193155,41.13152057,36.56286,42.1007356,42.81224954,51.37093079,43.19895112,44.74792169,34.50451974,40.4590636,36.86489361,38.93926939,37.60859139,37.14475806,37.68175368,38.63784616,38.62523175,50.4301903,48.83958605,46.9614849,47.9231631,44.20397345,41.07683361,78.51623494,71.03351132,77.11768018,50.90476195,51.27568607,51.05279557,54.82989312,37.72023458,52.22132909,57.64341298,60.79682122,64.28890254,75.13475366,80.10659435,48.46005331,62.08982059,61.81023095,57.21471468
CLUG_05584,28.04355681,31.02440782,32.43703831,28.55710125,28.405133,27.86105428,28.01244455,29.29643923,30.4451599,26.82748718,25.98825742,28.55687901,29.24825859,31.06165197,28.41814149,32.03443238,30.88411626,30.8410518,28.63582291,30.56874931,28.60035362,27.35964444,26.43540411,29.15550521,24.9948013,24.79867817,22.6727744,21.01043235,27.63875127,20.23226425,34.71751973,32.55972404,31.5199119,27.85894722,29.60832184,29.9680044,25.44708999,24.01417002,26.68649968,35.66055517,23.53324398,25.92733597,26.36857455,19.55864015,24.84315656,25.34209272,33.10049155,26.56733827,33.89537759,29.25394401,29.99908062,33.75518024,33.64354343,33.78206703
CLUG_05585,2.092802747,2.869309393,2.836025208,2.115340833,2.111192318,2.237835685,1.678164881,2.886348692,2.152688074,1.589777018,1.694886353,2.182691389,1.91069026,1.294235499,2.368178457,1.677195413,2.304784795,2.637721536,2.256155744,2.562649643,3.694782525,2.788244019,2.417872327,1.682048378,1.57861903,2.134985538,1.205998638,1.826994118,1.410140371,2.452395667,2.394311706,2.219981184,2.547063588,1.732162522,3.33614894,3.616828117,6.307398375,7.668390427,4.832988131,7.622103394,3.826543736,4.944904283,4.743553094,4.470546321,2.788517573,6.959227535,5.629335298,8.314968467,5.837537252,8.748843068,3.955922719,9.609138901,9.584497838,5.467617785
CLUG_05587,0.418560549,0.179331837,0.531754726,0,0.383853149,0.335675353,0.258179212,0.432952304,0.307526868,0.397444255,0,0.363781898,0.440928521,0.705946636,0,0.167719541,0.460956959,0.60870497,0.520651326,0.366092806,0.410531392,0.174265251,0.322382977,0.420512094,0.131551586,0,0,0.228374265,0.282028074,0,0.149644482,0.246664576,0.159191474,0.144346877,0.417018617,1.033379462,1.52247547,0.201799748,1.470909431,0.816653935,0.191327187,0.267292123,0.837097605,1.955864015,1.01400639,1.050449439,1.351040472,0.405608218,1.318153573,1.640408075,1.318640906,0.739164531,0.782407987,1.56217651
CLUG_05588,112.3835075,93.25255529,110.4277315,184.6390356,188.471896,178.1317205,271.2172627,254.1430024,258.6300957,265.6914842,256.4928015,259.1946025,147.4171023,151.5432111,150.9402164,304.7464065,267.9696456,267.2214817,78.7919006,90.24187671,96.20118945,179.667474,175.3763394,170.3073982,239.8185409,235.9980167,242.4057263,238.1943581,263.9782774,244.3199183,130.3403435,126.7855921,123.532584,256.2157063,259.5940894,299.9383888,278.613011,258.1018778,309.3112404,414.3157631,485.0144186,485.8034343,565.4594321,491.7600953,599.024275,604.9275708,502.1367086,638.2245309,404.4848393,513.9945303,392.9549901,657.6100443,764.217001,693.4110983
CLUG_05589,10.46401373,7.352605321,14.88913234,11.48327881,6.333576953,6.937290623,8.132645193,7.937458904,6.458064221,6.955274455,7.532828238,4.365382778,10.43530834,9.05964849,8.475586057,9.392294311,5.838788149,7.913164607,7.115568116,7.687948928,9.031690617,5.925018541,6.608851027,6.02734002,8.419301491,8.539942151,6.512392647,8.22147353,6.486645705,7.357187,6.285068227,7.399937281,7.800382238,7.072996964,13.76161438,7.492001099,27.18706196,22.19797229,24.79533041,62.882353,23.1505896,22.45253837,24.55486308,14.80868469,29.65968691,24.55425564,35.12705226,26.36453416,22.59691839,26.51993055,20.43893405,30.55213394,25.03705558,23.62791971
CLUG_05590,0.837121099,0.717327348,5.140295689,1.96424506,1.151559446,0.335675353,0.774537637,1.010222042,0.461290301,0.596166382,0.94160353,0.909454746,1.469761738,0.588288863,0.997127771,1.677195413,0.921913918,1.014508283,0.867752209,1.098278418,0.684218986,0.348530502,0.322382977,1.121365585,1.052412686,0.656918627,0.723599183,0.913497059,0.564056148,0.613098917,1.047511371,0.986658304,0.318382948,1.010428138,2.293602396,1.033379462,3.044950939,4.035994962,2.311429106,12.522027,2.295926242,1.737398802,1.534678942,2.794091451,2.281514378,2.363511238,9.682456713,2.636453416,3.012922453,2.460612113,2.307621586,0.739164531,0.978009983,1.56217651
CLUG_05591,680.9980138,653.4852144,637.2194139,742.182441,836.9917906,805.0613876,923.1197742,921.1781851,912.8935066,903.1920685,911.8488582,909.4547455,810.4266224,829.2519813,798.450063,811.0917016,761.8082011,727.4024389,568.724798,602.5887589,616.3444627,697.9323311,709.0813577,682.9116413,800.8860543,777.463195,790.4115075,734.6800096,743.7080315,717.6322819,723.2317796,700.0340668,725.2763567,676.2651179,639.7065592,648.4456124,403.0210065,390.886112,438.3310105,478.286988,540.6906299,588.0426715,582.0618679,507.9658257,549.3379618,579.4541719,486.8249166,584.0758338,648.3432503,613.5126202,692.6161361,616.2168306,667.0028087,695.559091
CLUG_05592,9.83617291,6.993941647,7.267314595,17.37601399,14.58641965,14.43404017,20.39615778,18.61694907,16.14516055,15.89777018,15.44229789,16.73396732,8.965546603,10.35388399,10.09591869,12.91440468,11.83122862,10.34798449,7.289118558,5.857484898,6.842189861,16.72946412,20.9548935,17.66150796,20.65359897,17.0798843,17.84877985,17.35644412,22.28021786,19.61916533,8.829024415,9.373253889,7.641190764,13.85730017,14.3871423,12.91724327,9.134852818,11.30078589,9.665976263,31.30506751,18.55873712,22.71983049,22.04357026,20.11745844,23.57564857,20.08984553,27.69632967,21.90284377,15.25291992,17.22428479,17.14233178,23.40687681,22.29862762,24.2137359
CLUG_05593,10.88257428,15.78120166,15.42088707,18.58478018,11.32366789,17.23133477,14.4580359,16.45218755,15.37634338,12.51949402,15.63061859,17.09774922,14.10971269,13.53064385,15.95404434,16.77195413,14.75062269,13.39150934,18.04924595,20.86728995,20.11603819,18.47211663,14.0236595,15.69911819,12.49740065,13.79529117,17.12518066,14.61595294,14.66545985,16.24712129,19.15449365,18.4998432,17.19267922,11.69209702,11.67652129,14.72565733,14.13727222,13.72238287,13.02805496,22.32187423,8.801050594,12.5627298,11.85888274,17.88218528,14.44959106,15.23151687,18.68939319,14.80469995,17.3243041,16.40408075,13.18640906,14.04412609,11.9317218,15.81703716
CLUG_05594,5.441287141,4.662627764,4.431289387,2.870819703,5.373944081,5.370805644,2.710881731,4.040888169,3.844085846,4.968053182,3.766414119,4.729164677,4.703237562,4.000364268,4.362434,3.522110367,5.07052655,4.260934788,5.206513256,4.942252883,4.789532903,5.402222787,6.608851027,4.625633038,4.604305503,5.091119359,6.512392647,3.197239706,5.076505334,4.598241875,4.63897893,4.193297792,4.616552753,5.773875073,5.00422341,6.200276772,4.784922905,4.035994962,4.412728294,1.905525849,3.826543736,3.341151543,4.883069362,1.397045725,4.05602556,4.464410117,4.053121415,4.258886288,5.649229599,2.734013459,4.944903399,1.724717239,3.52083594,4.68652953
CLUG_05595,1.883522472,1.793318371,1.240761028,1.813149286,2.303118892,1.790268548,2.323612912,1.154539477,1.383870904,1.788499146,2.259848471,1.455127593,1.763714086,1.176577726,1.121768743,1.677195413,1.536523197,1.826114909,1.90905486,2.196556837,1.642125567,0.871326256,1.450723396,1.541877679,1.447067444,2.134985538,1.929597821,2.055368382,1.974196519,0.919648375,1.795733779,1.479987456,1.591914742,0.866081261,1.251055852,0.775034596,1.087482478,1.816197733,0.840519675,0.816653935,1.339290308,1.202814555,1.255646407,0.279409145,0.760504793,1.181755619,2.702080943,1.622432872,0.941538266,0.820204038,0.659320453,1.478329062,1.564815973,0.390544127
CLUG_05596,2.092802747,2.510645719,2.481522057,1.662053512,2.111192318,2.797294606,2.581792125,3.174983562,3.382795544,1.391054891,1.129924236,2.00080044,3.08649965,2.823786542,1.7449736,2.348073578,2.304784795,1.420311596,3.644559279,2.562649643,1.231594175,1.219856758,3.546212746,2.102560472,2.49948013,2.791904165,2.894396732,2.740491177,1.974196519,1.226197833,1.795733779,3.946633216,1.910297691,1.876509399,1.459565161,1.033379462,2.174964957,2.623396725,1.470909431,2.994397762,1.721944681,2.138336987,2.092744012,0.55881829,2.281514378,1.969592699,3.152427767,1.014020545,3.012922453,1.640408075,0.659320453,1.231940885,2.151621964,1.56217651
CLUG_05597,0.418560549,0.537995511,2.658773632,1.662053512,0.575779723,0.335675353,0.903627244,1.010222042,1.230107471,0.596166382,0.753282824,1.091345695,0.881857043,0.47063109,1.620332629,0.335439083,1.229218558,0.811606626,0.694201767,0.549139209,1.094750378,1.742652512,0.644765954,1.121365585,0.789309515,0.821148284,0.482399455,0.228374265,0.846084222,0,0.748222408,0.986658304,0.318382948,0.866081261,1.042546544,0.775034596,0.869985983,1.412598237,0.630389756,7.894321373,0.765308747,0.935522432,0.837097605,0.55881829,1.774511183,0.787837079,8.556589653,1.014020545,1.69476888,1.093605384,0.659320453,0.985552708,0.782407987,2.343264765
CLUG_05598,1.674242197,0.537995511,0.354503151,0.302191548,0,0.223783568,0.258179212,0.144317435,0,0.198722127,0.376641412,0,0.440928521,0.235315545,0.124640971,0.167719541,0.15365232,0.405803313,0,0,0.410531392,0,0.161191488,0.140170698,0.394654757,0.328459313,0.241199728,0.228374265,0.282028074,0.306549458,0.448933445,0.986658304,0.318382948,0.288693754,1.042546544,0.516689731,0.217496496,0.605399244,0,2.449961805,0,0,0,0.279409145,0,0.26261236,2.702080943,0,0.188307653,0,0,0,0.195601997,0.195272064
CLUG_05599,1.464961923,1.25532286,6.026553566,5.439447857,1.151559446,1.230809627,2.323612912,2.453396388,3.075268677,2.782109782,1.506565648,3.092146135,2.792547302,2.353155452,2.866742343,1.844914954,2.151132476,2.231918223,1.90905486,1.464371224,2.052656958,1.219856758,0.805957442,1.541877679,2.894134887,1.806526224,2.653197004,1.598619853,1.692168445,0.919648375,1.945378261,0.986658304,1.432723268,1.443468768,4.378695483,1.291724327,2.174964957,2.623396725,3.151948781,24.22740007,2.678580615,2.672921234,3.348390419,3.632318886,1.774511183,2.494817418,15.76213884,2.839257525,2.259691839,1.640408075,1.97796136,3.942210831,3.912039934,2.929080956
CLUG_05600,11.09185456,12.01523309,13.82562289,17.98039708,12.66715391,11.63674556,11.61806456,13.56583885,10.76344037,13.1156604,12.805808,15.46073067,11.46414156,14.35424826,12.71337909,10.5663311,10.60201006,14.0002143,9.545274302,13.91152663,11.35803517,14.2897506,12.41174461,13.17604562,12.23429748,9.853779405,8.20079074,10.27684191,11.28112297,9.503033208,10.02618027,14.79987456,8.596339609,10.24862825,11.8850306,8.783725427,21.53215307,16.34577959,17.86104309,34.57168325,25.44651585,20.31420138,22.60163533,24.30859562,26.36416614,21.00898878,25.66976896,24.9449054,25.60984085,19.13809421,20.43893405,21.43577139,22.29862762,25.38536829
